1000 56725
942 822 4
464 186 5
477 783 8
803 242 3
254 971 7
202 804 5
802 312 2
712 46 8
803 692 10
448 615 9
957 116 2
129 663 3
497 959 2
914 587 8
569 631 1
663 889 3
246 591 2
904 945 10
969 177 2
817 403 10
271 674 3
145 771 3
479 851 9
848 625 8
914 99 5
32 316 5
238 1 9
248 691 3
574 305 4
432 214 7
507 691 9
369 576 8
996 805 6
599 262 1
186 268 3
274 21 2
989 321 4
132 317 6
90 749 5
973 603 4
670 302 1
134 250 3
935 271 2
528 927 1
168 79 9
302 648 5
186 452 4
986 805 7
709 359 3
565 315 3
269 955 9
327 878 2
869 929 2
914 786 1
58 175 2
854 219 4
829 18 6
419 849 2
35 414 6
134 366 2
657 243 6
588 430 1
740 294 5
597 731 5
605 68 10
958 907 6
135 170 1
53 579 9
445 796 3
209 489 9
39 134 5
312 82 7
457 198 10
938 343 10
242 78 6
964 459 8
298 523 3
517 682 6
534 743 7
510 380 10
617 920 9
179 946 8
555 965 1
899 745 1
534 620 6
574 156 3
417 338 10
115 885 4
502 289 6
363 422 10
61 898 10
112 784 3
326 862 9
190 761 5
676 396 7
233 447 4
406 310 2
967 139 1
151 764 4
528 862 9
933 565 1
618 409 9
744 278 2
638 252 9
577 369 7
763 166 1
313 309 4
737 167 9
810 123 3
419 958 10
583 213 8
700 391 3
524 207 7
139 601 8
955 509 10
77 372 6
316 281 8
465 480 2
274 620 4
467 777 2
972 315 2
518 771 7
605 171 1
204 971 4
335 625 3
531 949 2
680 384 1
698 209 6
370 208 1
924 355 1
682 99 4
215 27 9
906 658 6
603 939 1
984 898 8
728 361 3
250 805 10
803 809 6
210 918 7
451 872 1
641 885 3
830 507 4
244 350 5
900 434 10
475 893 6
770 216 8
382 288 6
515 588 2
86 370 1
695 249 6
529 50 8
273 315 5
821 472 7
144 739 9
1 721 9
515 536 8
436 304 2
292 27 6
189 528 4
145 941 7
391 421 1
600 134 9
365 195 10
926 3 1
232 208 10
910 792 10
898 115 4
710 534 1
496 899 7
730 293 3
237 881 9
416 216 5
943 282 9
299 878 4
586 418 8
235 874 4
691 151 2
777 161 3
714 868 3
277 412 3
882 820 7
999 344 10
945 476 9
99 13 10
198 830 8
815 813 2
993 591 4
65 162 8
322 923 3
963 761 8
20 480 7
48 844 9
883 209 2
268 972 5
746 460 9
652 752 5
670 813 9
756 764 9
707 187 6
69 82 8
572 818 6
646 279 2
31 586 8
988 410 7
545 648 8
394 130 1
45 5 9
446 494 1
723 488 9
185 900 2
225 153 9
345 142 10
938 347 7
795 70 1
915 770 6
652 179 9
858 697 6
320 702 10
986 538 1
780 395 10
864 97 3
412 264 4
820 136 9
370 907 10
443 600 2
419 218 7
960 432 1
173 554 5
46 844 3
637 312 4
814 931 7
501 792 2
753 798 1
237 83 8
391 127 2
130 857 7
866 35 1
75 98 4
663 655 10
546 701 7
371 626 4
904 216 1
516 166 6
940 964 8
10 305 4
365 979 6
590 579 8
317 879 2
311 236 3
718 660 2
228 232 10
550 517 2
552 223 5
681 577 8
318 845 7
580 438 6
373 954 10
400 281 3
139 456 5
868 952 9
216 163 5
764 682 5
518 703 3
465 370 9
290 632 1
510 725 1
26 385 4
524 903 9
211 457 7
444 388 9
266 652 5
531 108 10
444 101 1
979 472 1
359 251 2
760 688 8
237 120 5
7 72 5
669 453 10
303 233 4
599 939 4
122 935 3
48 643 3
483 299 8
378 749 4
744 832 10
660 328 9
226 576 3
808 71 8
836 661 5
304 529 7
200 527 9
110 54 6
341 940 10
893 907 1
248 920 10
812 592 7
744 906 6
592 370 1
246 101 3
390 20 9
813 864 4
67 61 8
560 831 10
762 414 5
792 47 10
357 181 9
732 600 8
393 672 3
210 547 10
761 115 2
245 291 4
553 726 4
754 622 3
747 845 10
717 829 10
836 394 10
652 599 9
589 392 2
598 406 10
579 199 5
678 306 8
762 209 7
346 781 4
600 654 5
252 281 6
272 927 8
927 377 10
320 976 1
702 202 9
837 987 7
356 279 6
381 862 4
304 225 5
750 120 2
115 634 5
217 500 3
230 374 7
263 336 8
21 630 10
544 600 8
747 628 5
154 42 4
291 653 1
106 396 5
182 507 7
178 515 4
338 799 6
445 284 2
683 478 10
973 189 5
365 109 6
714 131 3
422 248 2
298 196 10
936 480 1
846 172 4
629 184 7
592 351 10
474 397 8
630 994 4
76 618 10
50 53 8
49 772 3
325 284 4
407 99 10
410 347 8
115 906 9
769 684 5
171 956 1
175 414 3
153 527 9
596 191 10
518 571 9
339 91 1
303 575 7
197 620 4
418 695 9
985 845 4
86 31 8
904 415 1
586 972 1
500 774 2
470 813 10
530 774 3
95 231 5
684 82 1
722 1000 3
230 148 9
757 333 7
155 115 2
438 1000 2
316 645 4
486 961 4
655 911 7
862 643 3
217 494 2
579 304 5
643 360 9
34 406 6
773 797 2
568 232 5
412 112 10
126 529 3
708 551 4
361 749 7
110 874 9
944 373 10
322 874 2
661 903 5
201 487 3
27 346 7
505 430 10
305 557 5
38 2 5
23 861 5
689 196 10
504 401 9
696 732 2
134 383 5
615 454 9
819 505 3
741 756 4
54 858 5
972 635 9
539 722 4
642 45 1
604 956 6
874 265 9
366 984 5
999 616 10
491 812 7
685 493 1
426 735 1
804 235 1
399 236 6
996 356 7
249 662 7
260 344 6
434 192 6
984 518 3
978 451 10
607 185 8
706 567 3
432 328 3
978 213 3
884 557 8
838 362 10
790 332 7
717 449 7
288 474 4
345 77 2
599 803 3
476 532 4
387 697 1
499 678 9
119 861 7
768 218 3
357 260 9
890 773 8
970 307 1
475 819 8
734 763 6
563 930 8
318 486 2
719 156 6
927 174 4
481 451 1
103 266 5
235 973 7
776 769 7
963 919 8
457 489 8
804 570 4
613 596 2
79 48 4
878 791 8
295 396 9
346 120 5
852 979 10
626 693 7
568 657 6
743 748 8
573 348 10
542 488 2
4 436 10
764 114 3
65 14 6
112 10 10
111 643 4
979 457 10
969 351 10
65 868 3
114 605 6
295 485 2
449 905 1
302 514 2
691 360 2
646 680 10
633 98 8
66 342 4
874 328 7
120 334 1
15 402 9
646 933 2
142 127 3
740 229 7
875 504 6
22 706 1
73 921 5
826 64 5
455 484 2
50 459 5
817 162 7
193 419 6
386 725 10
44 39 7
915 917 7
901 415 4
160 199 4
228 241 7
933 299 10
394 782 9
692 275 9
15 159 8
9 237 7
282 987 7
765 524 9
718 801 7
102 814 2
235 508 2
360 573 10
613 266 9
641 513 3
858 182 2
314 26 7
338 326 6
118 156 1
619 225 6
747 517 9
30 293 8
777 53 7
642 667 2
58 291 7
26 982 1
210 872 1
744 304 2
608 415 5
242 418 2
692 866 4
891 420 5
749 364 8
994 98 3
588 474 10
43 448 6
796 318 10
437 962 5
120 21 10
520 688 1
914 329 9
424 54 6
159 820 7
551 938 8
76 782 10
681 654 8
912 298 1
405 247 8
897 410 2
594 54 6
51 279 5
467 12 5
927 344 6
793 474 4
849 512 10
26 537 9
478 595 10
812 816 2
578 238 4
549 124 2
89 269 1
706 315 4
616 897 5
90 905 9
605 890 10
452 85 2
996 74 6
274 790 2
507 755 2
757 741 9
668 718 6
44 77 2
735 777 9
223 394 1
340 794 6
986 557 6
408 459 6
819 720 1
954 251 6
851 802 2
881 731 10
751 654 2
880 865 6
804 137 5
727 7 6
480 36 1
834 519 6
131 520 3
971 93 4
423 837 5
513 878 3
929 367 4
667 610 7
574 599 9
927 715 9
312 364 8
294 445 2
108 717 3
262 894 1
971 988 7
763 777 1
261 578 7
213 911 9
880 857 6
707 859 8
453 347 8
490 426 1
16 196 7
844 571 2
689 123 5
639 769 2
680 426 4
833 399 4
463 574 3
377 646 6
334 354 1
836 976 5
447 284 2
803 919 10
319 425 6
885 530 4
3 30 8
739 428 1
399 845 4
302 268 8
12 308 1
237 455 10
329 86 4
464 774 6
967 478 5
903 154 8
124 76 10
558 259 6
417 376 1
391 974 4
411 477 5
134 258 8
549 144 5
789 774 7
235 594 4
871 858 10
445 309 8
305 834 2
629 958 4
335 657 7
961 340 6
494 367 1
920 940 1
955 310 5
561 553 6
177 941 3
436 593 4
261 10 5
893 863 2
881 801 8
115 52 8
857 847 6
132 343 2
56 898 8
572 240 5
595 610 3
583 138 6
632 245 4
579 95 3
261 419 10
62 97 5
935 909 8
950 220 4
131 371 9
21 417 5
312 994 2
849 903 1
632 941 3
585 83 5
718 757 2
475 857 2
595 538 7
990 561 3
351 253 6
188 672 2
565 973 3
497 588 3
431 319 10
560 761 10
978 168 9
402 510 8
676 690 8
511 29 4
462 698 3
379 641 6
488 749 1
917 105 4
677 920 10
789 665 10
669 593 1
258 524 1
457 554 4
167 349 2
198 989 5
475 537 5
958 659 7
455 947 8
26 190 5
707 579 4
949 870 4
824 756 4
745 552 6
627 76 6
92 632 5
791 142 2
705 939 6
395 976 7
666 987 1
389 285 10
217 305 6
996 343 10
34 580 6
820 973 9
461 71 9
684 327 3
432 34 6
936 514 9
94 883 6
969 250 8
232 310 7
773 685 10
295 291 2
902 256 3
980 919 5
550 546 1
858 62 5
100 85 4
974 909 3
770 704 9
132 65 7
668 115 5
81 294 9
54 115 1
79 435 2
956 259 6
327 883 1
799 190 9
622 424 3
520 584 10
87 983 3
839 545 7
48 711 6
282 266 9
692 806 7
366 297 8
857 577 1
889 130 8
724 435 10
253 30 1
828 820 3
256 627 6
555 452 8
305 256 2
84 475 3
906 460 3
100 892 6
861 625 9
956 41 4
563 708 2
584 223 4
599 911 6
29 310 7
743 554 6
440 387 8
217 295 2
123 334 7
830 808 7
691 739 4
567 908 5
355 719 3
11 939 7
607 356 1
854 72 9
723 834 9
390 989 10
697 598 5
909 303 2
469 639 7
575 874 3
439 324 1
766 870 2
898 285 7
52 141 9
851 771 8
378 866 8
748 906 7
355 113 5
945 730 6
726 79 7
55 197 2
495 662 4
387 327 2
748 800 4
595 236 7
999 822 5
123 974 5
457 187 2
279 590 2
229 375 3
892 42 7
469 187 4
760 54 6
227 630 9
629 539 1
844 594 4
527 753 4
98 336 8
102 822 4
823 974 2
230 834 9
933 984 3
202 136 1
598 851 1
762 894 5
276 567 7
602 344 9
822 86 5
270 416 9
678 517 5
734 349 6
474 719 3
54 741 10
357 783 2
147 322 2
19 853 4
878 833 4
101 574 7
356 121 10
451 804 7
948 379 3
678 945 7
537 528 1
372 118 10
782 925 5
269 830 6
982 907 3
545 344 4
577 968 4
290 703 10
780 588 3
908 883 8
463 599 5
107 93 5
770 677 10
251 53 1
560 783 1
745 233 3
342 31 6
594 574 1
123 770 4
638 71 9
206 525 8
876 403 9
320 267 1
686 628 5
525 639 4
125 256 1
220 40 6
495 581 8
828 682 9
188 191 5
381 184 10
896 414 9
211 844 4
225 430 5
672 901 1
929 961 3
221 934 4
527 630 4
713 37 10
648 536 1
770 871 5
354 825 6
319 239 8
366 257 6
369 887 6
786 571 10
781 710 6
146 538 6
311 286 8
135 826 4
764 407 9
512 276 2
106 615 10
374 243 7
958 898 6
315 245 7
415 241 10
639 149 4
566 901 9
552 297 5
621 39 6
763 983 5
473 451 9
335 321 10
434 44 2
48 733 3
432 980 6
514 305 1
538 175 6
60 753 8
803 701 10
736 714 5
203 871 2
3 430 4
351 346 4
957 36 7
670 435 8
425 30 7
457 266 3
253 975 3
948 693 10
474 798 7
479 704 2
692 653 9
904 407 6
488 230 1
359 221 9
14 319 1
561 75 7
199 428 4
905 428 5
355 929 10
855 43 5
785 644 4
863 624 3
607 948 5
956 166 10
918 889 10
510 24 9
633 609 8
572 615 9
936 269 1
292 551 8
741 70 3
773 261 6
157 736 1
716 456 7
984 324 2
483 133 7
833 875 2
423 51 7
193 441 3
385 779 8
269 893 8
456 612 6
670 879 10
490 895 7
300 987 4
473 309 3
441 484 5
901 990 5
590 851 8
386 499 5
197 749 5
179 483 8
290 623 2
536 950 9
334 722 1
864 351 5
374 797 2
919 49 4
303 859 1
252 317 10
842 991 2
207 197 2
164 662 2
920 480 4
113 131 5
792 723 5
400 35 3
597 463 2
93 683 5
267 66 2
491 8 6
741 505 1
713 848 2
393 890 1
589 747 1
773 824 8
910 116 5
280 518 1
5 642 10
941 230 7
23 789 3
202 668 3
975 952 6
967 222 1
546 833 2
200 879 6
427 202 3
179 760 4
734 128 10
264 492 4
141 999 10
86 814 5
389 471 10
997 982 10
169 528 3
348 598 3
388 642 10
248 485 7
581 105 3
536 682 3
191 101 2
424 828 1
286 202 8
683 463 8
804 265 7
707 830 5
745 39 7
814 521 1
912 905 9
217 89 1
622 663 4
934 990 5
676 574 2
353 873 5
624 758 5
242 734 4
856 133 5
163 491 10
688 200 6
98 884 3
628 578 8
646 221 9
742 229 9
321 790 6
516 722 2
953 270 4
313 829 6
255 587 6
891 533 9
722 72 7
213 615 1
131 503 10
36 798 3
564 225 7
205 380 6
609 353 9
453 653 10
606 941 7
768 624 1
440 209 1
197 467 1
26 740 3
441 73 1
678 985 10
16 610 9
816 436 6
867 73 5
450 661 3
390 211 2
334 434 8
758 663 8
536 88 10
365 192 4
640 239 9
448 962 6
775 844 9
232 212 8
124 372 6
798 787 10
533 77 1
919 326 8
821 89 6
458 6 3
633 485 2
778 97 5
979 569 5
715 551 3
858 6 5
332 957 9
501 447 2
695 982 8
622 800 2
932 961 9
774 246 4
114 872 4
705 626 4
509 653 6
590 386 7
575 546 5
774 851 4
848 6 4
230 388 5
897 328 9
976 23 4
132 416 3
135 939 1
690 633 4
382 977 9
756 511 10
701 998 5
877 18 3
867 40 5
93 555 9
147 13 6
389 278 1
730 993 8
862 292 6
447 549 6
644 244 8
555 91 10
381 255 9
13 640 8
635 629 2
443 667 7
968 843 8
823 3 2
397 493 7
830 729 3
765 908 8
922 253 10
53 433 10
780 510 8
12 623 3
919 3 8
875 115 10
500 643 6
87 43 8
541 408 1
185 507 8
463 70 7
590 358 4
598 193 5
148 36 7
708 526 2
439 741 3
211 946 2
188 63 8
658 6 4
788 921 10
664 659 4
174 453 8
983 785 10
774 672 7
145 275 8
861 106 9
740 9 6
421 771 10
494 6 10
6 768 6
157 657 4
61 923 10
191 72 6
729 873 4
380 544 5
139 201 9
318 952 4
486 697 9
792 538 7
609 314 8
511 15 9
463 626 5
896 778 10
702 773 1
757 505 3
835 65 9
882 925 6
950 644 4
302 555 9
908 94 6
146 298 3
488 840 4
956 459 5
371 707 6
897 326 3
511 302 1
983 165 3
722 660 8
836 457 7
887 279 3
252 217 8
1000 458 2
677 75 3
24 709 3
333 678 5
171 93 4
803 492 10
609 362 10
246 150 9
192 151 1
45 961 9
346 183 1
781 894 1
31 294 2
638 412 3
539 16 1
582 510 8
204 637 8
923 872 10
670 128 4
932 995 9
964 149 3
56 83 3
485 845 1
170 926 1
770 965 10
334 988 2
366 618 4
19 715 9
948 785 3
140 683 8
421 312 7
499 413 7
870 711 4
524 901 5
327 268 10
608 308 4
587 721 1
777 305 10
604 782 2
537 675 5
8 320 2
382 54 8
207 727 10
884 688 9
445 803 4
998 54 4
493 277 7
703 379 1
718 216 7
722 868 7
147 727 8
42 115 2
929 945 4
234 672 9
227 457 7
929 694 5
564 173 9
989 791 1
154 643 7
97 85 5
501 952 1
88 499 1
353 115 1
257 683 8
238 940 10
675 342 5
145 132 6
986 3 5
404 316 1
579 100 1
147 154 8
677 818 4
554 931 3
218 988 2
835 719 1
932 578 8
654 621 8
546 409 9
974 495 7
474 952 9
445 101 3
556 339 7
801 142 10
277 607 7
30 23 9
757 479 1
849 193 8
50 745 3
382 861 8
929 641 4
647 214 7
367 523 7
997 930 7
803 11 6
368 680 1
730 822 9
205 441 2
223 104 9
8 316 4
414 353 9
951 119 4
58 367 1
255 786 9
57 973 8
167 447 8
128 466 7
161 418 4
529 870 9
245 243 5
216 35 6
229 702 10
63 231 2
474 610 6
77 561 8
424 775 6
219 316 9
349 884 5
460 544 8
740 353 1
54 800 1
554 898 10
335 944 6
774 722 9
645 350 8
500 260 6
623 223 4
483 103 10
716 90 5
833 404 6
625 693 4
138 670 10
190 666 6
693 192 2
202 773 8
341 368 2
950 334 10
969 238 6
313 118 1
968 44 9
987 310 9
709 534 7
212 528 1
586 837 8
135 860 6
560 709 4
467 925 1
795 513 4
360 626 3
189 579 8
412 454 5
690 295 8
240 898 10
790 608 7
190 252 7
434 628 10
253 131 3
17 902 8
447 318 5
584 241 8
667 813 1
917 236 6
560 290 3
431 54 6
902 454 8
54 316 1
66 161 7
476 731 5
762 851 3
571 90 8
567 813 8
599 153 8
919 767 6
877 893 5
422 206 2
265 509 2
209 390 10
475 958 8
306 883 5
971 266 4
261 554 1
372 734 9
782 82 9
222 197 6
902 250 5
807 335 7
441 470 8
102 768 1
716 624 1
134 900 8
762 419 3
233 372 2
700 423 2
505 494 10
936 877 2
172 642 4
498 14 10
378 19 9
206 129 10
241 274 7
104 192 3
982 546 3
968 412 2
999 223 4
795 452 9
984 87 7
373 747 1
650 365 7
124 53 10
862 878 7
944 85 4
422 688 8
235 807 9
457 103 9
997 507 8
937 580 8
436 170 2
150 884 9
612 479 6
987 676 5
182 114 9
687 748 1
785 776 7
180 43 1
745 935 9
865 129 9
187 267 4
826 417 7
33 799 10
889 232 5
346 382 1
351 482 8
850 323 3
845 983 9
343 816 1
548 806 3
109 183 8
698 850 10
450 692 4
938 986 9
39 177 8
993 240 5
442 883 7
405 453 6
885 845 3
928 802 10
713 692 9
915 621 4
644 139 6
549 783 10
599 320 3
3 274 4
914 195 4
725 200 8
613 796 8
795 71 5
816 532 6
991 965 4
337 406 3
241 900 9
616 618 5
747 379 5
277 928 9
384 789 8
465 215 2
789 335 8
30 889 8
21 809 10
295 936 8
838 904 3
508 859 7
456 691 9
943 648 4
615 582 9
794 832 8
952 927 7
177 575 2
722 961 7
483 580 10
446 751 4
695 885 10
776 78 9
548 431 10
133 930 8
323 295 6
218 36 8
488 938 5
636 494 7
713 574 1
362 892 5
573 675 4
814 730 2
63 88 9
850 388 2
964 554 5
903 577 8
272 92 5
638 821 7
801 761 1
754 691 1
490 880 2
756 535 10
313 53 1
493 633 5
641 629 3
935 759 3
628 688 5
731 994 5
418 587 3
892 602 7
869 648 4
735 136 7
261 848 10
670 257 1
119 458 3
491 757 6
929 851 5
962 867 10
438 723 6
599 596 1
751 389 6
308 833 10
868 582 5
63 198 2
990 729 6
479 519 10
977 261 10
976 855 4
75 104 10
685 665 10
948 839 4
795 171 2
855 264 10
132 238 4
681 848 1
475 195 5
344 218 10
788 158 6
654 709 10
29 785 9
467 929 10
89 735 3
283 662 1
618 969 6
151 822 3
147 550 4
943 430 7
868 908 7
372 360 1
786 288 3
354 824 5
648 650 1
247 467 8
317 906 8
469 299 3
424 985 3
410 870 3
538 31 3
81 685 7
952 594 3
525 330 5
642 263 9
22 865 5
209 592 2
100 146 6
688 839 9
198 527 5
749 798 1
693 853 10
906 457 6
990 557 3
44 413 2
506 965 6
758 805 9
498 691 8
84 160 4
609 480 4
341 600 2
293 594 9
904 906 9
302 767 9
854 294 10
917 849 5
715 232 4
937 222 9
661 432 3
466 557 5
691 35 4
598 363 1
558 256 4
269 916 8
970 563 6
336 201 2
401 18 7
160 61 10
792 964 7
146 569 9
206 544 2
313 574 9
120 533 9
483 202 3
141 973 3
948 140 9
841 810 1
163 513 3
293 587 5
290 572 8
464 5 3
151 165 10
780 865 8
458 492 6
710 761 7
13 339 1
289 309 8
591 190 4
960 269 1
456 632 6
397 176 2
991 67 9
341 735 1
706 142 8
190 426 5
623 577 10
105 786 9
216 205 8
236 279 8
757 416 2
733 17 4
327 920 8
861 933 8
914 526 3
430 210 2
308 720 2
266 541 5
935 655 10
292 414 10
887 4 5
336 461 9
326 856 7
577 194 3
985 915 10
596 120 10
812 587 3
637 195 1
260 335 3
669 381 6
552 192 10
519 27 8
77 702 4
547 246 4
114 448 4
843 455 6
469 156 5
831 81 4
97 581 10
525 45 9
32 199 4
113 320 8
178 547 4
231 235 4
795 614 9
161 311 2
79 159 7
38 237 6
840 996 3
449 609 7
765 95 8
552 109 2
339 835 7
710 1000 8
800 17 9
223 680 4
235 329 2
382 414 5
660 691 8
772 43 6
941 366 5
170 346 2
145 118 7
412 916 4
546 886 9
647 474 4
70 430 6
658 256 9
658 284 8
307 740 9
255 44 3
469 82 9
861 867 6
801 984 10
622 951 2
890 750 7
476 432 9
42 40 1
819 115 3
980 529 1
791 728 7
780 91 8
816 177 7
671 952 2
952 233 8
906 877 4
389 429 4
128 994 7
302 636 9
323 634 5
504 839 1
855 422 9
944 876 9
739 60 7
892 665 5
206 447 5
528 628 8
387 827 2
902 785 6
573 951 2
172 292 2
857 785 4
186 764 3
654 391 2
299 411 5
438 991 8
567 521 5
531 219 3
339 49 1
242 510 9
376 553 10
229 204 1
893 255 2
242 564 8
659 353 6
911 993 4
895 269 6
168 879 5
499 478 1
837 988 8
962 82 4
392 244 10
915 25 1
561 682 7
30 190 10
250 127 9
369 558 5
802 55 2
192 462 6
187 855 6
328 899 3
407 208 3
276 545 6
200 410 10
410 944 3
518 892 7
341 423 5
607 217 6
24 279 8
320 744 4
955 366 5
390 122 3
651 938 8
605 765 3
770 795 7
136 670 10
577 261 2
509 337 2
216 338 3
149 556 2
3 794 3
497 201 6
216 931 7
572 352 4
84 81 9
151 841 3
301 720 10
785 230 5
103 920 7
661 491 3
262 285 4
171 380 3
865 584 4
682 373 2
204 105 9
215 190 6
312 501 7
225 829 8
460 70 4
558 787 1
264 459 10
233 536 8
178 656 2
842 382 8
347 196 4
170 869 8
240 26 3
236 320 2
922 241 10
841 745 1
677 787 1
322 517 3
240 866 8
946 263 4
281 993 8
934 898 3
208 614 6
804 561 3
395 445 10
932 550 3
79 857 5
951 604 3
971 443 1
950 142 2
35 345 4
317 292 8
113 71 3
313 874 7
890 82 8
790 85 2
181 619 7
598 874 7
196 963 2
244 352 8
265 55 6
403 838 4
246 178 7
772 393 1
567 470 1
749 628 4
788 242 7
885 535 10
656 755 6
114 627 9
884 126 7
340 125 4
835 741 9
892 439 4
942 508 8
570 271 10
726 969 10
851 170 7
99 495 9
792 731 1
232 874 2
319 449 3
690 220 7
264 297 6
69 530 1
3 615 1
50 676 8
695 126 8
523 944 1
986 396 6
581 843 7
293 603 7
863 40 8
116 290 6
556 291 10
375 593 8
816 540 7
49 42 2
639 393 9
803 261 10
200 787 9
676 259 3
190 13 9
292 531 6
492 809 3
278 336 9
896 22 1
51 568 7
435 658 6
387 282 10
984 38 6
482 218 1
640 996 9
247 825 2
765 219 1
327 62 6
428 43 2
858 293 4
537 72 5
193 325 1
235 396 8
720 990 7
712 581 7
424 313 1
133 926 4
674 799 4
61 466 4
356 535 1
718 613 8
944 792 8
100 316 8
106 748 8
822 252 8
747 699 4
745 762 7
824 834 2
417 996 9
976 778 6
6 270 7
162 959 3
296 200 7
642 222 1
811 277 4
297 220 10
893 921 5
98 867 1
517 54 8
34 364 8
802 617 1
513 165 5
78 137 6
337 235 3
436 959 8
448 446 1
889 939 9
620 398 1
141 717 7
511 508 8
914 874 7
8 693 2
541 259 10
396 968 6
364 334 8
283 50 2
946 68 2
864 595 7
215 103 1
536 110 10
749 66 9
877 515 5
407 833 7
956 365 1
39 857 6
529 812 10
31 17 3
247 306 5
749 674 10
111 430 10
241 134 6
484 132 10
416 592 7
955 75 10
415 798 8
320 614 9
185 751 5
525 370 3
274 444 1
707 99 6
835 378 3
505 588 8
647 547 8
600 696 10
219 229 10
883 821 6
317 911 7
592 356 9
211 250 1
710 237 8
230 414 2
611 481 2
663 550 4
665 767 7
114 648 2
874 353 4
5 652 7
813 239 10
697 722 10
531 725 6
740 80 5
754 178 6
127 790 9
444 720 8
893 142 3
900 890 2
540 997 7
617 359 4
680 340 2
260 570 3
115 602 5
519 764 8
366 314 3
778 666 7
100 803 3
624 509 2
832 973 6
947 878 1
304 84 6
724 860 1
854 49 2
117 927 8
192 789 10
151 912 3
587 776 7
870 601 8
907 905 2
832 518 7
318 561 6
743 689 4
410 730 2
834 715 10
493 710 4
353 736 6
637 11 5
521 94 10
949 793 7
420 775 1
777 546 10
497 465 2
688 993 6
67 181 9
698 238 1
149 688 7
927 567 4
471 15 7
995 558 9
837 457 10
615 920 3
791 665 4
361 725 2
533 996 4
585 416 2
360 326 10
290 639 10
890 967 1
394 424 6
190 160 1
610 879 8
508 823 10
662 327 6
441 830 9
628 342 6
993 742 1
520 474 9
384 559 8
407 585 5
577 810 8
414 908 8
936 706 10
863 858 9
282 582 4
915 88 2
80 645 1
157 173 8
826 654 1
701 163 7
620 4 3
23 240 3
419 76 5
712 676 1
44 241 10
157 357 9
803 535 1
671 616 9
944 505 2
101 568 9
521 928 9
532 14 9
55 448 3
20 262 5
686 127 5
268 575 1
988 467 10
265 990 4
748 198 10
956 190 8
332 189 3
447 774 3
122 522 7
498 524 5
65 25 10
777 164 4
373 141 8
538 70 7
93 689 8
548 657 3
665 713 8
179 915 8
200 577 2
521 903 5
696 434 7
799 730 5
868 692 8
217 429 5
217 778 1
302 420 3
92 540 7
661 544 3
598 949 10
954 781 7
681 389 4
544 130 2
387 580 3
340 817 9
424 840 7
470 765 10
772 741 4
991 248 3
212 779 8
242 148 10
75 298 8
100 727 10
922 166 5
930 312 9
718 539 2
990 524 8
305 372 1
35 945 7
430 578 6
941 691 2
120 809 3
774 91 4
141 16 3
871 934 4
75 616 9
345 785 10
922 943 6
929 58 5
454 910 4
147 269 5
936 211 5
629 203 2
220 504 1
929 596 10
718 934 3
118 31 1
868 8 6
587 700 6
264 878 5
547 665 6
756 252 4
260 666 1
403 910 2
756 4 3
915 859 4
668 301 2
839 261 5
439 823 9
572 258 8
40 688 5
613 931 2
261 516 7
900 177 9
907 590 4
504 238 5
135 1000 4
447 621 1
780 726 10
102 899 10
746 810 9
469 463 6
954 280 5
441 561 4
207 611 4
378 163 3
700 904 2
639 538 7
67 438 1
692 535 10
247 48 7
433 600 5
489 781 7
586 375 4
406 823 8
154 339 8
368 872 10
222 447 1
434 363 6
337 344 7
408 559 2
344 420 10
280 218 8
8 11 4
121 974 5
672 483 2
964 92 7
586 988 2
475 413 7
440 351 3
523 896 7
664 714 1
964 606 7
680 938 7
743 285 6
106 156 9
437 745 5
131 581 1
250 386 2
671 81 4
111 600 8
720 462 1
820 537 4
772 169 3
995 945 8
293 880 7
871 445 1
292 450 3
77 320 6
157 719 2
964 444 6
783 104 5
627 901 2
349 342 2
567 41 7
399 632 10
706 329 7
492 836 2
422 873 8
431 497 6
58 810 8
692 357 6
304 807 7
495 730 10
896 292 6
564 590 4
760 10 10
440 738 1
269 657 7
464 794 4
389 352 9
62 219 5
